resume_id,job_id,label,semantic_sim,jaccard_sim,overlap_ratio
r_566,AI02754,0,0.5712730884552002,0.0625,0.25
r_539,AI02161,0,0.243740513920784,0.058823529411764705,0.2
r_561,AI03887,0,0.4216655194759369,0.058823529411764705,0.2
r_12,AI10651,0,0.34409981966018677,0.2,0.2
r_89,AI04563,0,0.4584659934043884,0.25,0.25
r_134,AI14845,0,0.45881879329681396,0.2,0.2
r_224,AI10358,0,0.4293968081474304,0.25,0.25
r_200,AI07423,0,0.4152705669403076,0.0625,0.25
r_134,AI14215,0,0.4690904915332794,0.2,0.2
r_406,AI08266,0,0.4630071520805359,0.0625,0.25
r_58,AI06201,0,0.5590919256210327,0.0625,0.25
r_209,AI11507,0,0.4150909185409546,0.25,0.25
r_375,AI09052,0,0.3164294362068176,0.058823529411764705,0.2
r_539,AI05821,0,0.29340672492980957,0.0625,0.25
r_406,AI14792,0,0.4960425794124603,0.058823529411764705,0.2
r_346,AI14714,0,0.4646409749984741,0.058823529411764705,0.2
r_174,AI05231,0,0.4427684247493744,0.2,0.2
r_503,AI12927,0,0.4704520106315613,0.0625,0.25
r_503,AI06530,0,0.5071202516555786,0.0625,0.25
r_561,AI14136,0,0.5012363195419312,0.058823529411764705,0.2
r_451,AI07663,0,0.6002699136734009,0.0625,0.25
r_134,AI05749,0,0.3526878356933594,0.25,0.25
r_346,AI11851,0,0.5211173892021179,0.0625,0.25
r_375,AI04228,0,0.4928241968154907,0.0625,0.25
r_134,AI06782,0,0.40979331731796265,0.25,0.25
r_89,AI09644,0,0.500636875629425,0.25,0.25
r_12,AI07593,0,0.43708711862564087,0.2,0.2
r_632,AI05129,0,0.37003767490386963,0.0625,0.25
r_375,AI06156,0,0.45218905806541443,0.058823529411764705,0.2
r_561,AI08112,0,0.6014376878738403,0.058823529411764705,0.2
r_561,AI07685,0,0.42286860942840576,0.0625,0.25
r_673,AI12958,0,0.3042730689048767,0.16666666666666666,0.2
r_451,AI08083,0,0.5074875354766846,0.058823529411764705,0.2
r_111,AI07907,0,0.49064362049102783,0.058823529411764705,0.2
r_451,AI00050,0,0.4099169671535492,0.058823529411764705,0.2
r_187,AI11712,0,0.5732402801513672,0.058823529411764705,0.2
r_209,AI03225,0,0.3775671720504761,0.25,0.25
r_224,AI00652,0,0.39329713582992554,0.25,0.25
r_132,AI07923,0,0.41372746229171753,0.058823529411764705,0.2
r_224,AI09555,0,0.43125802278518677,0.25,0.25
r_346,AI11270,0,0.4838360548019409,0.058823529411764705,0.2
r_93,AI09565,0,0.5296817421913147,0.0625,0.25
r_111,AI06069,0,0.4765751361846924,0.058823529411764705,0.2
r_503,AI11507,0,0.6320743560791016,0.0625,0.25
r_588,AI09995,0,0.4927158057689667,0.058823529411764705,0.2
r_200,AI04550,0,0.4928077459335327,0.0625,0.25
r_346,AI10822,0,0.5368108749389648,0.058823529411764705,0.2
r_406,AI00057,0,0.45039433240890503,0.0625,0.25
r_539,AI05508,0,0.2637469172477722,0.0625,0.25
r_187,AI01534,0,0.5509675741195679,0.0625,0.25
r_503,AI09089,0,0.493069589138031,0.0625,0.25
r_375,AI05635,0,0.42758601903915405,0.058823529411764705,0.2
r_673,AI01574,0,0.20811082422733307,0.16666666666666666,0.2
r_200,AI01534,0,0.47154632210731506,0.0625,0.25
r_134,AI13329,0,0.4257357120513916,0.25,0.25
r_160,AI08875,0,0.4840203523635864,0.058823529411764705,0.2
r_503,AI03787,0,0.44419246912002563,0.0625,0.25
r_594,AI06950,0,0.4811267852783203,0.25,0.25
r_561,AI14779,0,0.5339925289154053,0.058823529411764705,0.2
r_111,AI08819,0,0.6296306848526001,0.058823529411764705,0.2
r_406,AI09761,0,0.4527769684791565,0.0625,0.25
r_346,AI10159,0,0.5204971432685852,0.058823529411764705,0.2
r_12,AI01424,0,0.40639275312423706,0.2,0.2
r_200,AI08531,0,0.4272652864456177,0.058823529411764705,0.2
r_539,AI14295,0,0.28929585218429565,0.058823529411764705,0.2
r_673,AI09610,0,0.4349718689918518,0.2,0.25
r_160,AI01565,0,0.4934743344783783,0.0625,0.25
r_111,AI14167,0,0.5340608358383179,0.058823529411764705,0.2
r_561,AI13278,0,0.5070546269416809,0.058823529411764705,0.2
r_224,AI05612,1,0.44261404871940613,0.5,0.5
r_503,AI05744,0,0.5020186901092529,0.058823529411764705,0.2
r_375,AI14234,0,0.45434120297431946,0.058823529411764705,0.2
r_588,AI10820,0,0.5260554552078247,0.0625,0.25
r_588,AI04100,0,0.4402879476547241,0.0625,0.25
r_58,AI07339,0,0.5130879282951355,0.0625,0.25
r_594,AI09937,0,0.4521023631095886,0.25,0.25
r_588,AI04550,0,0.5986790657043457,0.0625,0.25
r_58,AI12015,0,0.43687230348587036,0.058823529411764705,0.2
r_224,AI09549,0,0.4952034056186676,0.25,0.25
r_200,AI06204,0,0.4886360168457031,0.058823529411764705,0.2
r_451,AI06200,0,0.47363758087158203,0.058823529411764705,0.2
r_575,AI06429,0,0.34814396500587463,0.0625,0.25
r_594,AI05520,0,0.4589398503303528,0.2,0.2
r_562,AI00519,0,0.4312622845172882,0.0625,0.25
r_632,AI07923,0,0.31824779510498047,0.058823529411764705,0.2
r_1774,AI14770,1,0.4474855363368988,0.5,0.5
r_406,AI13493,0,0.4753662347793579,0.0625,0.25
r_599,AI06993,0,0.691425085067749,0.058823529411764705,0.2
r_346,AI12229,0,0.5544333457946777,0.058823529411764705,0.2
r_111,AI13269,0,0.4477301239967346,0.058823529411764705,0.2
r_539,AI09066,1,0.20417791604995728,0.07142857142857142,0.5
r_503,AI14733,0,0.4135841727256775,0.058823529411764705,0.2
r_134,AI13173,0,0.38449907302856445,0.2,0.2
r_451,AI03772,0,0.44636070728302,0.0625,0.25
r_539,AI11089,0,0.3227168917655945,0.0625,0.25
r_503,AI02800,0,0.5905764102935791,0.058823529411764705,0.2
r_111,AI01598,0,0.4207134246826172,0.0625,0.25
r_594,AI09644,0,0.500636875629425,0.25,0.25
r_588,AI09009,0,0.4293368458747864,0.0625,0.25
r_187,AI11781,1,0.4085107445716858,0.07142857142857142,0.5
r_134,AI10695,0,0.3342611789703369,0.2,0.2
r_174,AI01247,0,0.3641282916069031,0.25,0.25
r_566,AI06019,0,0.47826650738716125,0.0625,0.25
r_111,AI10294,0,0.4589273929595947,0.0625,0.25
r_406,AI11365,0,0.5264251232147217,0.058823529411764705,0.2
r_93,AI08099,0,0.42079925537109375,0.0625,0.25
r_111,AI04611,0,0.5376927852630615,0.058823529411764705,0.2
r_224,AI12151,0,0.3590569496154785,0.2,0.2
r_539,AI06180,0,0.19197878241539001,0.058823529411764705,0.2
r_594,AI01179,0,0.3906877040863037,0.25,0.25
r_209,AI14092,0,0.3780885338783264,0.25,0.25
r_632,AI01253,0,0.29982003569602966,0.0625,0.25
r_89,AI10016,0,0.5150176286697388,0.25,0.25
r_12,AI14074,0,0.5182927846908569,0.2,0.2
r_1702,AI06944,1,0.444348007440567,0.5,0.5
r_132,AI05807,0,0.4858013987541199,0.058823529411764705,0.2
r_503,AI02654,0,0.6509113311767578,0.0625,0.25
r_539,AI05865,0,0.3270877003669739,0.0625,0.25
r_562,AI02515,0,0.5047417879104614,0.058823529411764705,0.2
r_134,AI11209,0,0.4522835314273834,0.25,0.25
r_224,AI05653,0,0.3664773106575012,0.25,0.25
r_539,AI11072,0,0.3316028416156769,0.0625,0.25
r_132,AI14234,0,0.5263321399688721,0.058823529411764705,0.2
r_561,AI12605,0,0.5063267946243286,0.0625,0.25
r_562,AI14254,0,0.4916621446609497,0.058823529411764705,0.2
r_562,AI08473,0,0.55179762840271,0.0625,0.25
r_174,AI09183,0,0.4309545159339905,0.2,0.2
r_3011,AI13736,1,0.43621790409088135,0.07142857142857142,0.5
r_89,AI07021,0,0.38357800245285034,0.2,0.2
r_656,AI08211,0,0.5468719601631165,0.058823529411764705,0.2
r_134,AI09304,0,0.460809588432312,0.25,0.25
r_566,AI13758,0,0.5735317468643188,0.0625,0.25
r_12,AI01697,0,0.4493578374385834,0.25,0.25
r_575,AI13576,0,0.49834150075912476,0.0625,0.25
r_2509,AI07687,1,0.4814939498901367,0.5,0.5
r_539,AI12393,0,0.22573170065879822,0.0625,0.25
r_209,AI11085,0,0.44116583466529846,0.25,0.25
r_93,AI04776,0,0.3038722276687622,0.0625,0.25
r_58,AI03908,0,0.49811989068984985,0.058823529411764705,0.2
r_673,AI08843,0,0.3908420205116272,0.2,0.25
r_1955,AI14924,1,0.44450581073760986,0.5,0.5
r_134,AI05868,0,0.4303508400917053,0.25,0.25
r_599,AI13777,0,0.6387519836425781,0.058823529411764705,0.2
r_134,AI01081,0,0.4270396828651428,0.25,0.25
r_200,AI14589,0,0.38622337579727173,0.058823529411764705,0.2
r_566,AI14101,0,0.3333517611026764,0.0625,0.25
r_406,AI10352,0,0.4290938973426819,0.0625,0.25
r_632,AI09804,0,0.40634697675704956,0.0625,0.25
r_594,AI12279,0,0.44128406047821045,0.2,0.2
r_451,AI04222,0,0.3690280020236969,0.0625,0.25
r_539,AI10979,0,0.2998059093952179,0.0625,0.25
r_209,AI07592,0,0.41554194688796997,0.25,0.25
r_346,AI08831,0,0.5487548112869263,0.0625,0.25
r_375,AI14746,0,0.47037556767463684,0.0625,0.25
r_375,AI03604,0,0.5213103294372559,0.0625,0.25
r_346,AI03749,0,0.6283688545227051,0.0625,0.25
r_134,AI08401,0,0.44058021903038025,0.2,0.2
r_200,AI13754,0,0.37343090772628784,0.0625,0.25
r_375,AI08257,0,0.4287901222705841,0.058823529411764705,0.2
r_588,AI09129,0,0.4996395409107208,0.0625,0.25
r_93,AI06514,0,0.42409542202949524,0.0625,0.25
r_561,AI01703,0,0.5388669967651367,0.058823529411764705,0.2
r_174,AI02403,0,0.299716591835022,0.2,0.2
r_594,AI10612,0,0.4469515085220337,0.2,0.2
r_346,AI03590,0,0.481190949678421,0.0625,0.25
r_93,AI03296,0,0.5347743034362793,0.0625,0.25
r_594,AI12980,0,0.43451857566833496,0.25,0.25
r_806,AI13061,1,0.4443480372428894,0.5,0.5
r_562,AI10439,0,0.4724784791469574,0.0625,0.25
r_503,AI14751,0,0.5198712944984436,0.058823529411764705,0.2
r_209,AI14277,0,0.3976087272167206,0.25,0.25
r_375,AI08531,0,0.46839407086372375,0.058823529411764705,0.2
r_632,AI05407,0,0.3879350423812866,0.0625,0.25
r_451,AI02339,0,0.463882714509964,0.058823529411764705,0.2
r_346,AI05332,0,0.4867575764656067,0.058823529411764705,0.2
r_2136,AI01474,1,0.4448815584182739,0.5,0.5
r_656,AI03319,0,0.5009568333625793,0.0625,0.25
r_562,AI09880,0,0.2944166660308838,0.0625,0.25
r_346,AI14116,0,0.4855966567993164,0.058823529411764705,0.2
r_346,AI04201,0,0.4948301315307617,0.058823529411764705,0.2
r_673,AI14049,1,0.21865487098693848,0.3333333333333333,0.5
r_134,AI05045,0,0.45752769708633423,0.25,0.25
r_575,AI00437,0,0.5679064989089966,0.0625,0.25
r_160,AI10159,0,0.49299049377441406,0.058823529411764705,0.2
r_594,AI02467,0,0.4354548156261444,0.2,0.2
r_575,AI02299,0,0.5830848813056946,0.0625,0.25
r_594,AI12768,0,0.48425012826919556,0.25,0.25
r_599,AI12362,0,0.5759156346321106,0.058823529411764705,0.2
r_2667,AI07230,1,0.3139955401420593,0.07142857142857142,0.5
r_594,AI02503,0,0.3451865315437317,0.2,0.2
r_187,AI03236,0,0.6002390384674072,0.058823529411764705,0.2
r_594,AI00953,0,0.39679858088493347,0.2,0.2
r_3011,AI11781,1,0.45052990317344666,0.07142857142857142,0.5
r_93,AI09427,0,0.43199190497398376,0.058823529411764705,0.2
r_375,AI07553,0,0.5364588499069214,0.0625,0.25
r_594,AI09133,0,0.4899711608886719,0.2,0.2
r_174,AI01329,0,0.3334444761276245,0.25,0.25
r_588,AI04640,0,0.4365210235118866,0.058823529411764705,0.2
r_406,AI06212,0,0.47221991419792175,0.0625,0.25
r_111,AI08410,0,0.4614675045013428,0.058823529411764705,0.2
r_209,AI10501,0,0.4804091155529022,0.25,0.25
r_503,AI12856,0,0.5664805173873901,0.058823529411764705,0.2
r_503,AI09436,0,0.5034272074699402,0.058823529411764705,0.2
r_406,AI11755,1,0.44764256477355957,0.07142857142857142,0.5
r_503,AI04611,0,0.5491116046905518,0.058823529411764705,0.2
r_174,AI09741,0,0.40992680191993713,0.2,0.2
r_89,AI08098,0,0.3673848807811737,0.2,0.2
r_575,AI09566,0,0.48822441697120667,0.058823529411764705,0.2
r_160,AI13436,0,0.5300388336181641,0.0625,0.25
r_93,AI03795,0,0.32280582189559937,0.0625,0.25
r_503,AI12839,0,0.429592102766037,0.0625,0.25
r_160,AI05183,1,0.3737986385822296,0.07142857142857142,0.5
r_406,AI08083,0,0.4495311677455902,0.058823529411764705,0.2
r_1724,AI14063,1,0.3316304087638855,0.07142857142857142,0.5
r_632,AI10404,0,0.5229185223579407,0.0625,0.25
r_673,AI06259,0,0.42863959074020386,0.2,0.25
r_451,AI00604,0,0.36045798659324646,0.0625,0.25
r_224,AI01935,0,0.4258840084075928,0.2,0.2
r_93,AI09058,0,0.39850082993507385,0.0625,0.25
r_588,AI01886,0,0.49025213718414307,0.0625,0.25
r_599,AI07291,0,0.5953851938247681,0.058823529411764705,0.2
r_539,AI08819,0,0.23946057260036469,0.058823529411764705,0.2
r_3011,AI11959,1,0.438186913728714,0.07142857142857142,0.5
r_187,AI14367,0,0.5183560848236084,0.058823529411764705,0.2
r_224,AI01766,0,0.43857133388519287,0.2,0.2
r_594,AI14928,0,0.378044456243515,0.2,0.2
r_58,AI14720,0,0.4496941566467285,0.0625,0.25
r_575,AI10352,0,0.43516433238983154,0.0625,0.25
r_575,AI10701,0,0.43492645025253296,0.058823529411764705,0.2
r_561,AI02098,0,0.47867369651794434,0.058823529411764705,0.2
r_12,AI01368,0,0.4248482584953308,0.2,0.2
r_58,AI03092,0,0.5235270857810974,0.058823529411764705,0.2
r_503,AI08429,1,0.5480014085769653,0.07142857142857142,0.5
r_1741,AI12760,1,0.3614320158958435,0.07142857142857142,0.5
r_561,AI04098,0,0.489202618598938,0.058823529411764705,0.2
r_539,AI00225,0,0.21876701712608337,0.0625,0.25
r_187,AI14573,0,0.6314405798912048,0.058823529411764705,0.2
r_93,AI03948,0,0.38336247205734253,0.0625,0.25
r_562,AI09192,0,0.6558129191398621,0.058823529411764705,0.2
r_132,AI04113,0,0.49182817339897156,0.058823529411764705,0.2
r_89,AI10869,0,0.3414197862148285,0.2,0.2
r_12,AI13350,0,0.4560096859931946,0.25,0.25
r_224,AI07215,0,0.44621074199676514,0.25,0.25
r_160,AI13985,0,0.422135591506958,0.0625,0.25
r_566,AI07949,0,0.42708736658096313,0.0625,0.25
r_588,AI07423,0,0.4431137442588806,0.0625,0.25
r_406,AI11712,0,0.46636831760406494,0.058823529411764705,0.2
r_200,AI08440,0,0.5210433006286621,0.058823529411764705,0.2
r_209,AI03637,0,0.49151748418807983,0.2,0.2
r_224,AI10732,0,0.3812338709831238,0.25,0.25
r_539,AI02550,0,0.250934898853302,0.0625,0.25
r_209,AI01874,0,0.4307352900505066,0.2,0.2
r_575,AI02021,0,0.38759100437164307,0.0625,0.25
r_200,AI04786,0,0.5291926264762878,0.0625,0.25
r_594,AI11241,0,0.39727306365966797,0.25,0.25
r_160,AI12875,0,0.4761333465576172,0.0625,0.25
r_111,AI06296,1,0.5086112022399902,0.07142857142857142,0.5
r_375,AI09615,0,0.33148735761642456,0.0625,0.25
r_575,AI12596,0,0.3680858612060547,0.0625,0.25
r_187,AI13133,0,0.5443209409713745,0.058823529411764705,0.2
r_673,AI04426,0,0.323802649974823,0.2,0.25
r_566,AI07753,0,0.5306326150894165,0.058823529411764705,0.2
r_89,AI12780,1,0.41818809509277344,0.5,0.5
r_451,AI01175,0,0.453049898147583,0.058823529411764705,0.2
r_2088,AI00886,1,0.4865497350692749,0.5,0.5
r_160,AI10919,0,0.48930925130844116,0.058823529411764705,0.2
r_594,AI04088,0,0.48546215891838074,0.25,0.25
r_346,AI12697,0,0.42809462547302246,0.0625,0.25
r_575,AI12590,0,0.5829046964645386,0.0625,0.25
r_187,AI13493,0,0.5573471784591675,0.0625,0.25
r_187,AI01564,0,0.48667117953300476,0.0625,0.25
r_599,AI08246,0,0.525948166847229,0.0625,0.25
r_160,AI03867,0,0.5028267502784729,0.0625,0.25
r_1817,AI05301,1,0.40867599844932556,0.07142857142857142,0.5
r_187,AI00692,0,0.6264195442199707,0.058823529411764705,0.2
r_134,AI00816,0,0.4015500843524933,0.25,0.25
r_594,AI09676,0,0.3301507234573364,0.25,0.25
r_346,AI10932,0,0.40078842639923096,0.0625,0.25
r_375,AI07498,0,0.33197563886642456,0.0625,0.25
r_2940,AI11959,1,0.2535606026649475,0.07142857142857142,0.5
r_588,AI06195,0,0.555656373500824,0.0625,0.25
r_187,AI13197,0,0.5541920065879822,0.0625,0.25
r_111,AI10363,0,0.6280944347381592,0.0625,0.25
r_632,AI08633,0,0.501116156578064,0.0625,0.25
r_656,AI00522,0,0.33943140506744385,0.058823529411764705,0.2
r_134,AI08791,0,0.3558392822742462,0.25,0.25
r_111,AI01117,0,0.501246988773346,0.058823529411764705,0.2
r_134,AI06394,0,0.41351258754730225,0.2,0.2
r_346,AI14299,0,0.47357338666915894,0.0625,0.25
r_58,AI00644,0,0.4960465133190155,0.058823529411764705,0.2
r_111,AI05062,0,0.5444788932800293,0.0625,0.25
r_134,AI13228,0,0.44396713376045227,0.25,0.25
r_599,AI13367,0,0.5405346155166626,0.0625,0.25
r_111,AI07372,0,0.4604341983795166,0.0625,0.25
r_200,AI06162,0,0.4619610607624054,0.058823529411764705,0.2
r_111,AI05301,1,0.6678545475006104,0.07142857142857142,0.5
r_224,AI04506,0,0.4364849627017975,0.2,0.2
r_174,AI08252,0,0.43403998017311096,0.25,0.25
r_406,AI02390,0,0.4769262373447418,0.0625,0.25
r_346,AI02054,1,0.48184365034103394,0.07142857142857142,0.5
r_346,AI14585,0,0.6085115671157837,0.0625,0.25
r_451,AI03965,0,0.5414674282073975,0.0625,0.25
r_89,AI14981,0,0.44556373357772827,0.2,0.2
r_12,AI10869,0,0.3414197862148285,0.2,0.2
r_134,AI09936,0,0.48346447944641113,0.25,0.25
r_111,AI07832,0,0.5155707597732544,0.0625,0.25
r_209,AI07261,0,0.36129844188690186,0.25,0.25
r_539,AI11776,0,0.14834144711494446,0.0625,0.25
r_575,AI04761,0,0.49135610461235046,0.058823529411764705,0.2
r_12,AI03920,0,0.45446085929870605,0.2,0.2
r_1261,AI04200,1,0.42208585143089294,0.07142857142857142,0.5
r_209,AI10283,0,0.4377538859844208,0.25,0.25
r_599,AI08706,0,0.5116687417030334,0.0625,0.25
r_969,AI02849,1,0.24641992151737213,0.3333333333333333,0.5
r_346,AI10529,0,0.5057108402252197,0.058823529411764705,0.2
r_209,AI05597,0,0.37126612663269043,0.25,0.25
r_594,AI07138,0,0.4096917510032654,0.2,0.2
r_588,AI05631,0,0.40083324909210205,0.058823529411764705,0.2
r_346,AI14426,0,0.39359769225120544,0.0625,0.25
r_93,AI13748,0,0.39555323123931885,0.058823529411764705,0.2
r_93,AI09435,0,0.31734102964401245,0.0625,0.25
r_503,AI02067,0,0.6082543134689331,0.058823529411764705,0.2
r_174,AI03866,0,0.42278826236724854,0.25,0.25
r_12,AI10077,0,0.40671736001968384,0.25,0.25
r_656,AI04327,0,0.2942032217979431,0.0625,0.25
r_346,AI10760,0,0.47030332684516907,0.058823529411764705,0.2
r_575,AI09355,0,0.4212479591369629,0.0625,0.25
r_451,AI00373,0,0.3402388095855713,0.058823529411764705,0.2
r_111,AI01216,0,0.4010668098926544,0.058823529411764705,0.2
r_224,AI02391,0,0.4628866910934448,0.2,0.2
r_134,AI01107,1,0.4447280764579773,0.5,0.5
r_224,AI11964,0,0.4622829258441925,0.25,0.25
r_632,AI14481,0,0.4988396167755127,0.0625,0.25
r_187,AI03818,0,0.45331642031669617,0.058823529411764705,0.2
r_132,AI08133,0,0.5150853395462036,0.058823529411764705,0.2
r_673,AI11850,0,0.24268190562725067,0.2,0.25
r_681,AI10768,1,0.4624488055706024,0.5,0.5
r_209,AI05309,0,0.43530651926994324,0.2,0.2
r_132,AI09267,0,0.3833160102367401,0.0625,0.25
r_996,AI08237,1,0.34686344861984253,0.07142857142857142,0.5
r_375,AI08568,1,0.4844508767127991,0.07142857142857142,0.5
r_12,AI04986,0,0.47511449456214905,0.2,0.2
r_451,AI08397,0,0.4724231958389282,0.058823529411764705,0.2
r_562,AI11730,0,0.6578848361968994,0.0625,0.25
r_224,AI10030,0,0.4174843430519104,0.25,0.25
r_594,AI03082,0,0.3692229092121124,0.25,0.25
r_89,AI07984,0,0.4177059531211853,0.2,0.2
r_224,AI09810,0,0.4563344717025757,0.2,0.2
r_588,AI12745,0,0.511542797088623,0.0625,0.25
r_200,AI12393,0,0.3687798082828522,0.0625,0.25
r_12,AI08476,0,0.4149641990661621,0.2,0.2
r_160,AI07604,0,0.540599524974823,0.0625,0.25
r_209,AI05129,0,0.4501776099205017,0.25,0.25
r_575,AI09810,0,0.45244157314300537,0.058823529411764705,0.2
r_561,AI04698,0,0.5341283679008484,0.058823529411764705,0.2
r_503,AI01604,0,0.48867589235305786,0.058823529411764705,0.2
r_599,AI08571,0,0.49356916546821594,0.058823529411764705,0.2
r_1817,AI09286,1,0.3742004632949829,0.07142857142857142,0.5
r_806,AI05884,1,0.4762863218784332,0.5,0.5
r_134,AI06789,0,0.4210408329963684,0.2,0.2
r_93,AI00569,0,0.39069172739982605,0.0625,0.25
r_632,AI01255,0,0.5093332529067993,0.058823529411764705,0.2
r_200,AI02901,0,0.5011458396911621,0.058823529411764705,0.2
r_174,AI13730,0,0.35212433338165283,0.2,0.2
r_599,AI03604,0,0.707796037197113,0.0625,0.25
r_406,AI11647,0,0.46511340141296387,0.0625,0.25
r_2136,AI07910,1,0.4485183358192444,0.5,0.5
r_996,AI05301,1,0.44087111949920654,0.07142857142857142,0.5
r_673,AI01599,0,0.32983046770095825,0.16666666666666666,0.2
r_89,AI11817,0,0.45977890491485596,0.2,0.2
r_594,AI13644,0,0.4522686004638672,0.2,0.2
r_588,AI13872,0,0.5062103271484375,0.058823529411764705,0.2
r_12,AI07734,0,0.372703492641449,0.25,0.25
r_224,AI07549,0,0.4442421495914459,0.25,0.25
r_160,AI11471,0,0.5622771382331848,0.058823529411764705,0.2
r_656,AI10404,0,0.5103410482406616,0.0625,0.25
r_346,AI12706,0,0.5310245752334595,0.0625,0.25
r_588,AI09840,0,0.5005824565887451,0.0625,0.25
r_160,AI03158,0,0.5534607172012329,0.0625,0.25
r_594,AI08578,0,0.40508532524108887,0.2,0.2
r_632,AI05481,0,0.3859654664993286,0.058823529411764705,0.2
r_673,AI02514,0,0.19327053427696228,0.2,0.25
r_375,AI14917,0,0.43351006507873535,0.0625,0.25
r_346,AI06555,0,0.4958231449127197,0.058823529411764705,0.2
r_209,AI05592,0,0.44058549404144287,0.25,0.25
r_187,AI10301,0,0.5979186296463013,0.0625,0.25
r_588,AI05006,0,0.5113111734390259,0.058823529411764705,0.2
r_575,AI02780,0,0.48605677485466003,0.058823529411764705,0.2
r_673,AI10853,0,0.2868513762950897,0.2,0.25
r_160,AI04126,0,0.3821693956851959,0.058823529411764705,0.2
r_187,AI11747,0,0.432681679725647,0.058823529411764705,0.2
r_599,AI06712,0,0.5638272762298584,0.058823529411764705,0.2
r_2667,AI09286,1,0.3879716694355011,0.07142857142857142,0.5
r_1231,AI05183,1,0.29237401485443115,0.07142857142857142,0.5
r_561,AI03355,0,0.568232536315918,0.0625,0.25
r_406,AI13016,0,0.5096820592880249,0.058823529411764705,0.2
r_2716,AI05612,1,0.44261404871940613,0.5,0.5
r_93,AI09390,0,0.43133023381233215,0.058823529411764705,0.2
r_111,AI01838,0,0.5379498600959778,0.0625,0.25
r_575,AI07201,0,0.46332406997680664,0.0625,0.25
r_375,AI06175,0,0.40712448954582214,0.0625,0.25
r_174,AI13877,0,0.3783630132675171,0.25,0.25
r_562,AI13886,0,0.626462459564209,0.0625,0.25
r_594,AI13730,0,0.4681159257888794,0.2,0.2
r_561,AI00431,0,0.5729389190673828,0.058823529411764705,0.2
r_89,AI10179,0,0.4109985828399658,0.2,0.2
r_783,AI14362,1,0.4508908689022064,0.07142857142857142,0.5
r_632,AI13728,0,0.2909409999847412,0.058823529411764705,0.2
r_111,AI10748,0,0.5730819702148438,0.058823529411764705,0.2
r_656,AI01440,0,0.48080796003341675,0.0625,0.25
r_1253,AI10238,1,0.34869974851608276,0.07142857142857142,0.5
r_224,AI13918,0,0.3985787034034729,0.25,0.25
r_503,AI03867,0,0.43720096349716187,0.0625,0.25
r_451,AI02673,0,0.4626946449279785,0.0625,0.25
r_562,AI13473,0,0.5536459684371948,0.058823529411764705,0.2
r_12,AI05949,0,0.4431913495063782,0.2,0.2
r_200,AI14946,0,0.5951135158538818,0.0625,0.25
r_588,AI13379,0,0.4777885973453522,0.058823529411764705,0.2
r_224,AI01844,0,0.47966718673706055,0.25,0.25
r_134,AI14144,0,0.5016940832138062,0.2,0.2
r_594,AI14820,0,0.3643496632575989,0.25,0.25
r_562,AI07181,0,0.5259644985198975,0.0625,0.25
r_539,AI11705,0,0.19938924908638,0.058823529411764705,0.2
r_575,AI08993,0,0.4190150797367096,0.058823529411764705,0.2
r_12,AI01653,1,0.3722018301486969,0.5,0.5
r_632,AI11769,0,0.4432991147041321,0.0625,0.25
r_209,AI13416,0,0.4554271697998047,0.2,0.2
r_134,AI02503,0,0.3451865315437317,0.2,0.2
r_346,AI05236,0,0.45766010880470276,0.058823529411764705,0.2
r_632,AI14036,0,0.3769417405128479,0.058823529411764705,0.2
r_89,AI06132,0,0.4084787368774414,0.2,0.2
r_539,AI12416,0,0.26168856024742126,0.0625,0.25
r_111,AI11233,0,0.49862295389175415,0.0625,0.25
r_174,AI11729,0,0.3206530809402466,0.25,0.25
r_134,AI03331,0,0.45939189195632935,0.25,0.25
r_406,AI11901,0,0.5219621062278748,0.0625,0.25
r_132,AI06212,0,0.429158478975296,0.0625,0.25
r_93,AI13318,0,0.3322146534919739,0.0625,0.25
r_566,AI14167,0,0.5517467260360718,0.058823529411764705,0.2
r_673,AI03378,0,0.3582584857940674,0.16666666666666666,0.2
r_375,AI09602,0,0.44128599762916565,0.0625,0.25
r_1773,AI09434,1,0.4622262716293335,0.07142857142857142,0.5
r_200,AI02988,0,0.45921939611434937,0.0625,0.25
r_1817,AI08568,1,0.4507506489753723,0.07142857142857142,0.5
r_111,AI12152,0,0.5164824724197388,0.058823529411764705,0.2
r_656,AI02299,0,0.5151444673538208,0.0625,0.25
r_756,AI11122,1,0.41341760754585266,0.07142857142857142,0.5
r_2638,AI07230,1,0.4904734194278717,0.07142857142857142,0.5
r_12,AI02748,0,0.4720466434955597,0.2,0.2
r_160,AI04786,0,0.5217843055725098,0.0625,0.25
r_2937,AI05651,1,0.48402315378189087,0.5,0.5
r_224,AI07637,0,0.45375317335128784,0.2,0.2
r_406,AI02833,0,0.48884326219558716,0.0625,0.25
r_561,AI07638,0,0.6404565572738647,0.0625,0.25
r_132,AI14849,0,0.41077014803886414,0.0625,0.25
r_2173,AI11122,1,0.5197570323944092,0.07142857142857142,0.5
r_599,AI12053,0,0.5552035570144653,0.058823529411764705,0.2
r_656,AI00253,0,0.47126948833465576,0.058823529411764705,0.2
r_174,AI01387,0,0.3440336585044861,0.2,0.2
r_93,AI05342,0,0.32352399826049805,0.058823529411764705,0.2
r_187,AI07820,0,0.584504246711731,0.0625,0.25
r_588,AI09268,0,0.37359121441841125,0.058823529411764705,0.2
r_89,AI01540,0,0.3790596127510071,0.25,0.25
